,date,close,high,low,open,volume
35,2015-02-23 00:00:00+05:30,323.39,332.4,321.2,331.0,1737238
36,2015-02-24 00:00:00+05:30,334.05,336.9,319.25,323.75,2330482
37,2015-02-25 00:00:00+05:30,328.2,337.45,326.85,336.0,1467120
38,2015-02-26 00:00:00+05:30,327.3,332.5,322.5,328.1,1775811
39,2015-02-27 00:00:00+05:30,346.25,349.65,327.8,329.4,3025639
40,2015-03-02 00:00:00+05:30,330.35,335.6,325.6,334.5,2592113
41,2015-03-03 00:00:00+05:30,336.55,339.05,332.0,332.5,2016305
42,2015-03-04 00:00:00+05:30,332.0,343.3,330.1,339.9,1846535
43,2015-03-05 00:00:00+05:30,333.05,335.4,327.2,332.8,1770268
44,2015-03-09 00:00:00+05:30,325.0,335.9,323.5,331.55,1825760
45,2015-03-10 00:00:00+05:30,317.55,327.9,314.7,325.05,1215285
46,2015-03-11 00:00:00+05:30,307.8,318.89,302.2,318.89,4828130
47,2015-03-12 00:00:00+05:30,310.25,312.0,304.0,306.55,3431277
48,2015-03-13 00:00:00+05:30,306.25,316.3,305.0,312.89,4356123
49,2015-03-16 00:00:00+05:30,313.3,314.75,303.05,306.7,1629195
50,2015-03-17 00:00:00+05:30,319.55,320.85,310.3,315.3,5158959
51,2015-03-18 00:00:00+05:30,316.64,320.95,312.89,320.05,3069180
52,2015-03-19 00:00:00+05:30,312.89,322.64,310.5,316.14,1470026
53,2015-03-20 00:00:00+05:30,308.14,316.7,306.5,312.89,2049167
54,2015-03-23 00:00:00+05:30,303.85,311.25,302.55,308.3,1387396
55,2015-03-24 00:00:00+05:30,307.1,309.0,299.0,304.0,2447607
56,2015-03-25 00:00:00+05:30,314.75,315.5,309.2,310.14,2456872
57,2015-03-26 00:00:00+05:30,304.2,315.6,303.0,313.55,3406327
58,2015-03-27 00:00:00+05:30,305.0,307.8,295.39,307.8,3371344
59,2015-03-30 00:00:00+05:30,308.55,310.0,303.0,306.0,3039118
60,2015-03-31 00:00:00+05:30,308.2,315.45,305.05,311.0,2590770
61,2015-04-01 00:00:00+05:30,310.95,312.05,306.1,308.45,1026200
62,2015-04-06 00:00:00+05:30,321.25,323.85,311.45,313.75,2039045
63,2015-04-07 00:00:00+05:30,323.89,325.6,316.64,323.0,1913068
64,2015-04-08 00:00:00+05:30,319.14,325.0,318.0,324.3,1317175
65,2015-04-09 00:00:00+05:30,316.7,320.55,312.0,319.7,1503986
66,2015-04-10 00:00:00+05:30,319.8,323.85,313.5,316.89,2127407
67,2015-04-13 00:00:00+05:30,330.8,331.65,319.55,320.5,2405161
68,2015-04-15 00:00:00+05:30,325.75,333.6,324.25,330.5,1576904
69,2015-04-16 00:00:00+05:30,327.5,332.4,321.8,328.0,1676768
70,2015-04-17 00:00:00+05:30,322.75,332.0,321.0,327.6,1471127
71,2015-04-20 00:00:00+05:30,313.5,324.95,308.3,324.5,2002115
72,2015-04-21 00:00:00+05:30,314.45,320.64,310.25,313.95,1679188
73,2015-04-22 00:00:00+05:30,313.7,318.25,304.75,316.39,2317579
74,2015-04-23 00:00:00+05:30,318.6,319.85,313.2,315.0,1069160
75,2015-04-24 00:00:00+05:30,316.3,319.0,312.95,319.0,1316393
76,2015-04-27 00:00:00+05:30,305.95,323.45,304.55,316.75,2330507
77,2015-04-28 00:00:00+05:30,306.1,310.8,298.5,307.0,2539436
78,2015-04-29 00:00:00+05:30,312.85,315.39,305.75,308.0,1566799
79,2015-04-30 00:00:00+05:30,317.55,319.89,308.7,313.05,2916537
80,2015-05-04 00:00:00+05:30,347.2,353.0,321.05,325.55,6375610
81,2015-05-05 00:00:00+05:30,342.7,351.7,337.95,349.6,4219216
82,2015-05-06 00:00:00+05:30,331.2,344.25,329.05,340.35,2247751
83,2015-05-07 00:00:00+05:30,322.8,332.3,315.39,332.3,1709602
84,2015-05-08 00:00:00+05:30,335.1,340.75,326.2,326.2,2097977
85,2015-05-11 00:00:00+05:30,344.05,345.0,337.05,337.6,2266220
86,2015-05-12 00:00:00+05:30,334.9,343.4,333.15,343.4,1550748
87,2015-05-13 00:00:00+05:30,340.45,344.0,334.55,336.45,3022877
88,2015-05-14 00:00:00+05:30,333.95,340.0,330.75,338.4,3075816
89,2015-05-15 00:00:00+05:30,329.0,338.65,327.05,335.85,1663198
90,2015-05-18 00:00:00+05:30,339.35,340.55,329.5,330.8,1370344
91,2015-05-19 00:00:00+05:30,339.85,344.9,335.35,338.3,1685421
92,2015-05-20 00:00:00+05:30,343.05,344.45,338.55,340.8,1660453
93,2015-05-21 00:00:00+05:30,348.4,351.0,343.55,344.0,2609479
94,2015-05-22 00:00:00+05:30,348.95,354.8,346.8,347.55,2369700
95,2015-05-25 00:00:00+05:30,342.9,350.3,340.35,347.65,1420555
96,2015-05-26 00:00:00+05:30,345.25,350.25,343.0,343.05,1576396
97,2015-05-27 00:00:00+05:30,338.9,344.9,336.1,343.0,2585896
98,2015-05-28 00:00:00+05:30,333.0,340.6,320.55,339.9,3394601
99,2015-05-29 00:00:00+05:30,323.85,334.7,322.55,333.1,3711024
100,2015-06-01 00:00:00+05:30,311.55,325.8,308.25,325.8,3889157
101,2015-06-02 00:00:00+05:30,309.14,321.0,306.2,318.1,7395219
102,2015-06-03 00:00:00+05:30,297.25,311.8,288.0,311.0,24022178
103,2015-06-04 00:00:00+05:30,311.2,316.35,301.0,301.0,6343813
104,2015-06-05 00:00:00+05:30,311.3,315.64,308.7,311.0,2533852
105,2015-06-08 00:00:00+05:30,302.14,313.89,298.25,311.75,2647500
106,2015-06-09 00:00:00+05:30,306.55,311.35,301.2,303.45,2724447
107,2015-06-10 00:00:00+05:30,312.95,314.25,306.05,307.0,2282770
108,2015-06-11 00:00:00+05:30,304.25,320.3,302.55,320.0,3718393
109,2015-06-12 00:00:00+05:30,312.05,313.05,300.0,303.0,2854243
110,2015-06-15 00:00:00+05:30,310.05,317.0,308.1,310.1,3154460
111,2015-06-16 00:00:00+05:30,313.2,315.0,303.25,310.0,4130581
112,2015-06-17 00:00:00+05:30,311.0,315.0,308.39,312.0,4251580
113,2015-06-18 00:00:00+05:30,311.0,313.7,309.35,312.3,2616024
114,2015-06-19 00:00:00+05:30,304.6,313.25,303.0,311.95,3438440
115,2015-06-22 00:00:00+05:30,311.05,314.5,304.1,306.0,3121416
116,2015-06-23 00:00:00+05:30,316.05,318.39,311.05,311.05,2683470
117,2015-06-24 00:00:00+05:30,311.55,318.0,309.75,316.89,2241106
118,2015-06-25 00:00:00+05:30,312.55,316.45,308.1,310.8,5190167
119,2015-06-26 00:00:00+05:30,311.2,315.35,309.0,311.0,2127770
120,2015-06-29 00:00:00+05:30,306.64,307.5,300.85,306.6,1890624
121,2015-06-30 00:00:00+05:30,307.89,309.39,305.0,305.0,2632153
122,2015-07-01 00:00:00+05:30,311.3,312.7,306.5,308.8,2854143
123,2015-07-02 00:00:00+05:30,316.05,319.0,311.89,312.45,8669541
124,2015-07-03 00:00:00+05:30,320.8,325.75,319.0,319.95,5189498
125,2015-07-06 00:00:00+05:30,320.1,321.1,316.25,316.95,2853145
126,2015-07-07 00:00:00+05:30,333.05,334.7,321.6,321.8,7877450
127,2015-07-08 00:00:00+05:30,320.64,329.4,318.89,329.4,6546522
128,2015-07-09 00:00:00+05:30,315.14,323.39,312.6,323.39,3521086
129,2015-07-10 00:00:00+05:30,317.1,321.55,315.2,318.75,2531442
130,2015-07-13 00:00:00+05:30,321.39,322.0,313.6,319.0,1890469
131,2015-07-14 00:00:00+05:30,315.89,322.75,314.0,322.3,1960113
132,2015-07-15 00:00:00+05:30,319.64,320.75,315.1,315.89,2112588
133,2015-07-16 00:00:00+05:30,326.89,329.0,322.75,325.0,3075862
134,2015-07-17 00:00:00+05:30,329.3,330.7,320.1,329.7,2556255
135,2015-07-20 00:00:00+05:30,328.8,330.5,325.6,328.0,1847655
136,2015-07-21 00:00:00+05:30,322.64,331.25,321.0,330.5,1927178
137,2015-07-22 00:00:00+05:30,324.5,325.39,320.0,322.39,1703725
138,2015-07-23 00:00:00+05:30,331.35,333.35,325.0,325.7,3000343
139,2015-07-24 00:00:00+05:30,323.89,330.4,322.0,330.4,2337434
140,2015-07-27 00:00:00+05:30,313.95,322.7,312.75,322.2,2359169
141,2015-07-28 00:00:00+05:30,313.45,317.1,312.2,313.89,2415757
142,2015-07-29 00:00:00+05:30,314.7,316.3,313.5,314.7,2000338
143,2015-07-30 00:00:00+05:30,318.35,319.95,315.1,316.0,3092912
144,2015-07-31 00:00:00+05:30,325.0,326.5,317.5,319.8,3265863
145,2015-08-03 00:00:00+05:30,330.7,331.9,324.0,326.0,2834386
146,2015-08-04 00:00:00+05:30,339.15,340.3,329.6,332.25,4458398
147,2015-08-05 00:00:00+05:30,339.85,344.0,337.55,342.0,2486133
148,2015-08-06 00:00:00+05:30,346.75,348.4,335.3,341.0,2426994
149,2015-08-07 00:00:00+05:30,339.55,347.7,338.0,345.95,1883328
150,2015-08-10 00:00:00+05:30,338.55,344.25,337.0,339.1,4031354
151,2015-08-11 00:00:00+05:30,331.8,340.4,328.95,340.4,3016995
152,2015-08-12 00:00:00+05:30,322.2,330.95,320.35,330.0,1449050
153,2015-08-13 00:00:00+05:30,334.7,338.0,328.0,328.0,4693354
154,2015-08-14 00:00:00+05:30,363.75,365.8,340.0,340.0,13845397
155,2015-08-17 00:00:00+05:30,358.3,365.0,356.6,364.0,3561590
156,2015-08-18 00:00:00+05:30,363.45,372.8,361.65,361.65,4140901
157,2015-08-19 00:00:00+05:30,365.5,368.2,355.05,360.0,2272302
158,2015-08-20 00:00:00+05:30,368.55,374.8,358.55,366.95,5891117
159,2015-08-21 00:00:00+05:30,365.05,367.15,356.35,360.55,4288543
160,2015-08-24 00:00:00+05:30,334.6,349.7,325.39,348.55,6795047
161,2015-08-25 00:00:00+05:30,344.8,349.3,325.64,338.0,5152340
162,2015-08-26 00:00:00+05:30,347.85,355.25,336.25,344.0,4493391
163,2015-08-27 00:00:00+05:30,356.55,362.85,347.95,356.8,14512261
164,2015-08-28 00:00:00+05:30,362.65,369.45,357.0,360.5,5905591
165,2015-08-31 00:00:00+05:30,355.45,372.4,345.2,365.0,30058587
166,2015-09-01 00:00:00+05:30,342.25,354.75,339.0,344.95,3654461
167,2015-09-02 00:00:00+05:30,334.55,347.45,332.95,344.0,4886043
168,2015-09-03 00:00:00+05:30,339.4,344.75,336.1,337.5,2448672
169,2015-09-04 00:00:00+05:30,339.35,342.65,330.0,338.0,2104869
170,2015-09-07 00:00:00+05:30,322.64,345.5,321.3,340.9,2580631
171,2015-09-08 00:00:00+05:30,317.55,327.35,311.7,323.64,4788058
172,2015-09-09 00:00:00+05:30,324.05,327.6,320.14,323.5,2070584
173,2015-09-10 00:00:00+05:30,326.2,328.0,314.8,319.1,2432225
174,2015-09-11 00:00:00+05:30,322.95,334.0,320.5,329.0,2528750
175,2015-09-14 00:00:00+05:30,329.95,331.2,323.0,324.39,2471856
176,2015-09-15 00:00:00+05:30,332.8,334.9,326.89,330.4,2164523
177,2015-09-16 00:00:00+05:30,334.2,337.65,331.1,337.65,1854497
178,2015-09-18 00:00:00+05:30,339.7,351.2,335.0,340.0,11182333
179,2015-09-21 00:00:00+05:30,332.9,337.3,331.5,335.8,2001172
180,2015-09-22 00:00:00+05:30,319.1,335.55,317.1,335.5,2640588
181,2015-09-23 00:00:00+05:30,310.85,316.6,309.25,312.75,3910066
182,2015-09-24 00:00:00+05:30,301.85,313.3,300.35,313.0,10386968
183,2015-09-28 00:00:00+05:30,307.2,312.0,302.75,304.6,3282892
184,2015-09-29 00:00:00+05:30,297.39,304.95,293.0,304.0,5666979
185,2015-09-30 00:00:00+05:30,299.0,303.5,294.0,302.95,5296746
186,2015-10-01 00:00:00+05:30,305.05,307.1,298.5,302.95,4450444
187,2015-10-05 00:00:00+05:30,317.85,319.64,309.05,310.0,5465126
188,2015-10-06 00:00:00+05:30,315.8,320.95,313.0,319.85,3585046
189,2015-10-07 00:00:00+05:30,314.55,319.5,312.1,315.8,1851446
190,2015-10-08 00:00:00+05:30,320.75,322.39,312.14,314.1,3186244
191,2015-10-09 00:00:00+05:30,318.55,324.7,315.95,323.0,1322859
192,2015-10-12 00:00:00+05:30,320.75,324.25,318.0,322.0,1229567
193,2015-10-13 00:00:00+05:30,323.55,325.3,319.1,320.0,1271687
194,2015-10-14 00:00:00+05:30,324.5,328.4,321.3,323.0,1676790
195,2015-10-15 00:00:00+05:30,329.0,331.0,325.0,325.2,1970502
196,2015-10-16 00:00:00+05:30,323.7,330.9,320.05,330.45,1561900
197,2015-10-19 00:00:00+05:30,317.7,324.7,315.6,323.3,1396880
198,2015-10-20 00:00:00+05:30,309.85,319.3,308.7,319.3,5636626
199,2015-10-21 00:00:00+05:30,314.2,314.8,309.0,309.0,2184160
200,2015-10-23 00:00:00+05:30,314.14,318.0,313.05,317.3,1598163
201,2015-10-26 00:00:00+05:30,316.35,317.0,311.6,315.3,1674155
202,2015-10-27 00:00:00+05:30,311.3,316.64,310.35,315.8,2983187
203,2015-10-28 00:00:00+05:30,300.64,310.75,298.25,309.0,6552757
204,2015-10-29 00:00:00+05:30,300.1,303.35,298.14,300.85,4435704
205,2015-10-30 00:00:00+05:30,296.25,302.75,294.35,301.8,3247944
206,2015-11-02 00:00:00+05:30,295.55,302.7,290.1,293.1,7004865
207,2015-11-03 00:00:00+05:30,291.2,301.5,290.3,298.35,3207025
208,2015-11-04 00:00:00+05:30,289.45,295.2,287.55,293.45,2575040
209,2015-11-05 00:00:00+05:30,284.1,292.95,283.0,289.2,2305175
210,2015-11-06 00:00:00+05:30,285.05,287.89,281.3,284.5,2510273
211,2015-11-09 00:00:00+05:30,276.05,283.5,274.39,277.95,5642736
212,2015-11-10 00:00:00+05:30,265.6,276.6,262.45,276.0,5013279
213,2015-11-11 00:00:00+05:30,267.5,268.95,266.39,266.95,255406
214,2015-11-13 00:00:00+05:30,267.35,268.95,261.6,266.5,4675141
215,2015-11-16 00:00:00+05:30,272.1,273.25,266.6,267.0,2383616
216,2015-11-17 00:00:00+05:30,270.75,276.39,269.55,275.8,2545418
217,2015-11-18 00:00:00+05:30,267.3,272.39,265.7,270.39,2005924
218,2015-11-19 00:00:00+05:30,270.75,271.5,265.35,268.14,2036037
219,2015-11-20 00:00:00+05:30,269.7,273.5,268.1,268.1,3352666
220,2015-11-23 00:00:00+05:30,276.5,278.89,273.39,274.39,3246402
221,2015-11-24 00:00:00+05:30,270.25,277.0,269.5,276.5,2730094
222,2015-11-26 00:00:00+05:30,268.0,272.5,267.05,271.5,5489324
223,2015-11-27 00:00:00+05:30,268.25,271.7,267.55,269.0,3022945
224,2015-11-30 00:00:00+05:30,267.7,269.2,264.25,268.5,4828780
225,2015-12-01 00:00:00+05:30,263.25,269.35,261.1,269.0,5104457
226,2015-12-02 00:00:00+05:30,261.39,265.8,260.05,263.7,3928835
227,2015-12-03 00:00:00+05:30,258.85,262.95,256.85,259.95,5427457
228,2015-12-04 00:00:00+05:30,255.55,257.89,254.55,255.0,3911817
229,2015-12-07 00:00:00+05:30,255.1,258.89,254.5,257.85,2699537
230,2015-12-08 00:00:00+05:30,251.05,255.0,250.05,255.0,2741462
231,2015-12-09 00:00:00+05:30,244.0,251.3,243.65,249.0,4226145
232,2015-12-10 00:00:00+05:30,246.9,249.45,242.15,245.1,4531790
233,2015-12-11 00:00:00+05:30,241.15,250.4,238.75,247.95,3975604
234,2015-12-14 00:00:00+05:30,254.55,255.5,239.15,239.8,4625481
235,2015-12-15 00:00:00+05:30,252.1,257.39,251.1,256.6,3908369
236,2015-12-16 00:00:00+05:30,251.65,254.5,249.0,253.7,2954754
237,2015-12-17 00:00:00+05:30,256.3,257.64,252.0,253.0,2430145
238,2015-12-18 00:00:00+05:30,260.2,261.25,253.55,256.0,3384209
239,2015-12-21 00:00:00+05:30,260.6,262.6,257.95,261.55,1249639
240,2015-12-22 00:00:00+05:30,257.6,261.3,256.35,261.3,1992099
241,2015-12-23 00:00:00+05:30,257.3,260.25,255.85,259.0,1924064
242,2015-12-24 00:00:00+05:30,258.1,261.3,254.45,257.2,1660435
243,2015-12-28 00:00:00+05:30,262.0,263.0,257.1,259.0,2392484
244,2015-12-29 00:00:00+05:30,263.55,266.39,261.7,263.3,1721015
245,2015-12-30 00:00:00+05:30,261.75,265.0,261.05,264.39,1410867
246,2015-12-31 00:00:00+05:30,260.9,262.95,259.2,262.5,5455674
247,2016-01-01 00:00:00+05:30,267.55,268.3,260.1,261.0,1347893
248,2016-01-04 00:00:00+05:30,257.95,266.5,257.0,264.45,2536252
249,2016-01-05 00:00:00+05:30,255.7,260.3,254.25,259.2,2815055
250,2016-01-06 00:00:00+05:30,251.8,257.3,250.55,253.0,2029467
251,2016-01-07 00:00:00+05:30,245.0,247.5,241.5,245.65,4244402
252,2016-01-08 00:00:00+05:30,241.4,247.25,239.35,245.3,4219352
253,2016-01-11 00:00:00+05:30,234.05,238.7,232.5,237.0,2995719
254,2016-01-12 00:00:00+05:30,236.6,240.5,234.1,234.2,3544439
255,2016-01-13 00:00:00+05:30,230.2,239.8,222.8,238.75,4137056
256,2016-01-14 00:00:00+05:30,227.8,232.95,224.7,227.0,2802513
257,2016-01-15 00:00:00+05:30,218.25,229.45,216.5,228.5,3286291
258,2016-01-18 00:00:00+05:30,219.3,225.9,209.8,211.1,4116330
259,2016-01-19 00:00:00+05:30,232.85,233.9,218.7,222.8,3713322
260,2016-01-20 00:00:00+05:30,219.4,229.35,216.05,229.05,4087126
261,2016-01-21 00:00:00+05:30,221.3,224.0,215.1,224.0,7664473
262,2016-01-22 00:00:00+05:30,221.75,225.0,216.45,223.0,5622627
263,2016-01-25 00:00:00+05:30,218.4,225.8,217.75,223.0,1804218
264,2016-01-27 00:00:00+05:30,215.35,220.05,214.5,219.95,2189628
265,2016-01-28 00:00:00+05:30,210.85,219.95,207.15,216.0,12022147
266,2016-01-29 00:00:00+05:30,212.25,216.75,208.6,211.35,4589849
267,2016-02-01 00:00:00+05:30,221.1,221.8,212.75,213.25,3982611
268,2016-02-02 00:00:00+05:30,213.25,223.95,211.7,221.95,2971041
269,2016-02-03 00:00:00+05:30,210.2,214.5,208.0,212.0,3026403
270,2016-02-04 00:00:00+05:30,215.7,218.0,211.65,212.55,2023624
271,2016-02-05 00:00:00+05:30,211.1,218.0,209.1,215.7,3022383
272,2016-02-08 00:00:00+05:30,212.05,216.9,210.0,211.45,2723554
273,2016-02-09 00:00:00+05:30,210.4,212.75,208.55,210.0,1954496
274,2016-02-10 00:00:00+05:30,202.85,209.9,198.4,209.85,3393463
275,2016-02-11 00:00:00+05:30,186.85,204.8,182.5,203.0,3670827
276,2016-02-12 00:00:00+05:30,178.05,190.7,169.15,187.95,12168356
277,2016-02-15 00:00:00+05:30,191.15,194.0,184.0,184.45,9208050
278,2016-02-16 00:00:00+05:30,200.35,204.35,193.75,195.5,9113057
279,2016-02-17 00:00:00+05:30,212.5,214.3,196.3,201.05,6728882
280,2016-02-18 00:00:00+05:30,210.4,215.8,205.75,214.5,4659211
281,2016-02-19 00:00:00+05:30,209.4,210.8,205.75,208.9,2019974
282,2016-02-22 00:00:00+05:30,205.9,211.7,204.25,209.05,2342159
283,2016-02-23 00:00:00+05:30,204.2,208.65,203.0,205.95,2174859
284,2016-02-24 00:00:00+05:30,200.15,203.75,198.85,202.85,3502611
285,2016-02-25 00:00:00+05:30,198.45,201.9,195.45,201.3,4868927
286,2016-02-26 00:00:00+05:30,200.1,204.45,196.65,201.9,2188367
287,2016-02-29 00:00:00+05:30,196.7,204.0,195.8,201.0,3939877
288,2016-03-01 00:00:00+05:30,206.9,208.0,196.35,198.0,2152599
289,2016-03-02 00:00:00+05:30,218.8,222.55,208.85,209.0,4228824
290,2016-03-03 00:00:00+05:30,227.5,229.45,217.65,220.85,3290989
291,2016-03-04 00:00:00+05:30,225.15,228.85,222.2,228.85,4768604
292,2016-03-08 00:00:00+05:30,228.25,231.7,222.3,224.0,3066086
293,2016-03-09 00:00:00+05:30,226.0,232.65,221.3,228.0,4117976
294,2016-03-10 00:00:00+05:30,226.45,228.8,224.2,228.8,1543894
295,2016-03-11 00:00:00+05:30,231.2,232.85,226.0,226.45,2649095
296,2016-03-14 00:00:00+05:30,232.4,237.5,229.65,233.0,2722628
297,2016-03-15 00:00:00+05:30,228.25,233.6,227.2,233.1,1913147
298,2016-03-16 00:00:00+05:30,228.55,229.5,222.75,229.0,2172701
299,2016-03-17 00:00:00+05:30,235.7,239.5,231.05,231.4,5383866
300,2016-03-18 00:00:00+05:30,241.95,243.2,235.75,236.45,4606790
301,2016-03-21 00:00:00+05:30,243.85,245.0,236.75,238.95,3240298
302,2016-03-22 00:00:00+05:30,239.55,243.3,236.5,242.0,3153670
303,2016-03-23 00:00:00+05:30,238.3,243.2,237.35,239.75,2083410
304,2016-03-28 00:00:00+05:30,235.65,242.95,232.7,240.4,2756755
305,2016-03-29 00:00:00+05:30,237.85,242.2,233.3,236.45,2043092
306,2016-03-30 00:00:00+05:30,245.95,248.5,239.55,240.0,2883662
307,2016-03-31 00:00:00+05:30,247.7,250.0,242.5,247.1,4192902
308,2016-04-01 00:00:00+05:30,242.9,248.0,239.5,248.0,1772898
309,2016-04-04 00:00:00+05:30,242.55,249.45,241.2,249.45,1986415
310,2016-04-05 00:00:00+05:30,226.25,242.45,223.85,242.4,4836504
311,2016-04-06 00:00:00+05:30,224.35,229.75,221.15,227.0,6273776
312,2016-04-07 00:00:00+05:30,216.8,228.0,216.0,225.5,4171133
313,2016-04-08 00:00:00+05:30,219.25,220.0,214.7,216.0,1631016
314,2016-04-11 00:00:00+05:30,229.05,229.9,218.75,220.9,2417006
315,2016-04-12 00:00:00+05:30,233.6,234.8,226.3,229.0,2704639
316,2016-04-13 00:00:00+05:30,233.55,237.95,232.0,235.0,2830268
317,2016-04-18 00:00:00+05:30,231.3,236.75,228.05,235.85,5479038
318,2016-04-20 00:00:00+05:30,233.5,236.3,231.5,232.0,2111521
319,2016-04-21 00:00:00+05:30,229.35,236.0,228.4,234.1,2990447
320,2016-04-22 00:00:00+05:30,230.1,233.4,227.3,229.5,7431640
321,2016-04-25 00:00:00+05:30,231.8,233.7,230.25,231.0,1454607
322,2016-04-26 00:00:00+05:30,229.1,232.9,227.0,232.2,2703783
323,2016-04-27 00:00:00+05:30,241.25,242.0,227.65,230.0,7177265
324,2016-04-28 00:00:00+05:30,235.45,241.7,234.35,241.7,5899252
325,2016-04-29 00:00:00+05:30,238.2,240.1,232.75,236.0,2160232
326,2016-05-02 00:00:00+05:30,232.95,237.25,231.8,237.0,2312439
327,2016-05-03 00:00:00+05:30,235.5,242.45,232.5,235.25,5328996
328,2016-05-04 00:00:00+05:30,208.25,234.5,205.5,234.5,22904231
329,2016-05-05 00:00:00+05:30,198.0,210.7,196.7,209.65,17225029
330,2016-05-06 00:00:00+05:30,194.55,199.5,190.55,198.0,15642446
331,2016-05-09 00:00:00+05:30,196.75,198.4,194.35,196.15,9413270
332,2016-05-10 00:00:00+05:30,194.55,198.95,194.0,197.95,4925308
333,2016-05-11 00:00:00+05:30,193.0,195.45,189.3,191.8,7021749
334,2016-05-12 00:00:00+05:30,195.15,197.65,193.6,194.2,6098282
335,2016-05-13 00:00:00+05:30,188.55,200.25,179.4,194.6,15272242
336,2016-05-16 00:00:00+05:30,185.8,192.2,183.7,189.0,9997240
337,2016-05-17 00:00:00+05:30,183.25,187.35,182.7,186.6,7208437
338,2016-05-18 00:00:00+05:30,183.2,185.5,180.55,182.4,5909252
339,2016-05-19 00:00:00+05:30,171.55,184.5,169.7,184.5,13478073
340,2016-05-20 00:00:00+05:30,177.95,180.4,170.35,171.6,13115129
341,2016-05-23 00:00:00+05:30,181.1,182.45,178.0,179.25,10109957
342,2016-05-24 00:00:00+05:30,180.85,181.5,177.1,180.95,3874787
343,2016-05-25 00:00:00+05:30,182.85,184.05,181.35,182.8,4249199
344,2016-05-26 00:00:00+05:30,184.8,187.5,181.4,184.0,5744871
345,2016-05-27 00:00:00+05:30,191.7,192.95,185.0,185.4,8241406
346,2016-05-30 00:00:00+05:30,190.25,194.0,185.45,192.7,3672794
347,2016-05-31 00:00:00+05:30,192.15,194.7,186.55,190.25,6758009
348,2016-06-01 00:00:00+05:30,202.3,203.3,192.5,192.85,10935767
349,2016-06-02 00:00:00+05:30,205.2,206.5,200.7,203.45,6232617
350,2016-06-03 00:00:00+05:30,204.55,206.25,202.1,206.25,3927140
351,2016-06-06 00:00:00+05:30,203.7,204.55,196.0,201.0,5811557
352,2016-06-07 00:00:00+05:30,206.5,207.65,202.2,204.65,3666830
353,2016-06-08 00:00:00+05:30,203.4,207.85,201.7,207.0,2752494
354,2016-06-09 00:00:00+05:30,201.9,205.85,201.0,204.45,2365078
355,2016-06-10 00:00:00+05:30,202.75,205.7,201.5,202.95,1978971
356,2016-06-13 00:00:00+05:30,202.6,203.7,197.7,201.2,2446154
357,2016-06-14 00:00:00+05:30,208.6,210.0,201.85,202.6,4836424
