,date,close,high,low,open,volume
136,2015-07-21 00:00:00+05:30,1344.7,1364.6,1339.6,1350.0,100383
137,2015-07-22 00:00:00+05:30,1367.2,1369.9,1325.0,1340.0,103101
138,2015-07-23 00:00:00+05:30,1379.75,1398.0,1356.0,1367.0,818251
139,2015-07-24 00:00:00+05:30,1379.1,1404.4,1370.2,1392.0,286276
140,2015-07-27 00:00:00+05:30,1359.6,1384.7,1352.7,1382.75,239786
141,2015-07-28 00:00:00+05:30,1331.7,1367.2,1314.0,1367.2,118691
142,2015-07-29 00:00:00+05:30,1324.5,1343.0,1315.0,1322.0,197121
143,2015-07-30 00:00:00+05:30,1328.25,1346.05,1320.05,1334.6,172360
144,2015-07-31 00:00:00+05:30,1359.85,1368.0,1329.0,1329.0,210203
145,2015-08-03 00:00:00+05:30,1378.7,1386.0,1355.0,1386.0,197974
146,2015-08-04 00:00:00+05:30,1368.55,1388.0,1351.8,1382.0,162803
147,2015-08-05 00:00:00+05:30,1373.9,1388.1,1364.05,1380.65,132363
148,2015-08-06 00:00:00+05:30,1431.25,1442.0,1380.05,1380.75,457090
149,2015-08-07 00:00:00+05:30,1436.9,1463.85,1431.05,1432.0,325877
150,2015-08-10 00:00:00+05:30,1445.6,1456.0,1436.0,1436.0,200671
151,2015-08-11 00:00:00+05:30,1427.95,1476.2,1397.7,1455.0,378403
152,2015-08-12 00:00:00+05:30,1363.1,1420.0,1340.05,1420.0,226751
153,2015-08-13 00:00:00+05:30,1336.75,1385.0,1329.65,1370.0,168700
154,2015-08-14 00:00:00+05:30,1352.45,1375.0,1339.2,1341.0,168265
155,2015-08-17 00:00:00+05:30,1374.45,1382.8,1333.4,1368.0,93833
156,2015-08-18 00:00:00+05:30,1352.85,1386.95,1340.0,1381.0,123985
157,2015-08-19 00:00:00+05:30,1376.25,1399.8,1328.7,1355.0,347458
158,2015-08-20 00:00:00+05:30,1338.2,1398.95,1335.0,1384.95,239263
159,2015-08-21 00:00:00+05:30,1302.34,1337.0,1282.55,1337.0,231773
160,2015-08-24 00:00:00+05:30,1253.3,1272.4,1195.0,1250.0,328925
161,2015-08-25 00:00:00+05:30,1279.4,1307.9,1232.0,1255.9,298534
162,2015-08-26 00:00:00+05:30,1253.34,1297.4,1245.25,1275.0,181639
163,2015-08-27 00:00:00+05:30,1300.15,1333.0,1256.59,1299.0,414799
164,2015-08-28 00:00:00+05:30,1342.75,1360.0,1303.95,1306.0,226525
165,2015-08-31 00:00:00+05:30,1340.2,1375.2,1307.0,1347.0,208370
166,2015-09-01 00:00:00+05:30,1310.85,1348.0,1285.34,1331.0,126534
167,2015-09-02 00:00:00+05:30,1310.15,1345.0,1305.0,1318.65,168729
168,2015-09-03 00:00:00+05:30,1325.75,1342.35,1315.0,1318.5,95433
169,2015-09-04 00:00:00+05:30,1312.6,1336.85,1263.59,1332.0,127509
170,2015-09-07 00:00:00+05:30,1260.45,1324.65,1250.0,1315.25,122741
171,2015-09-08 00:00:00+05:30,1314.0,1324.0,1242.05,1261.59,180292
172,2015-09-09 00:00:00+05:30,1353.0,1369.75,1327.0,1327.0,182975
173,2015-09-10 00:00:00+05:30,1410.65,1420.0,1315.15,1331.0,309451
174,2015-09-11 00:00:00+05:30,1371.35,1433.2,1360.0,1424.7,238000
175,2015-09-14 00:00:00+05:30,1367.65,1384.75,1354.45,1380.0,139241
176,2015-09-15 00:00:00+05:30,1364.3,1382.55,1352.75,1374.0,137718
177,2015-09-16 00:00:00+05:30,1336.15,1375.2,1330.25,1375.0,99528
178,2015-09-18 00:00:00+05:30,1370.35,1376.0,1347.0,1347.0,179322
179,2015-09-21 00:00:00+05:30,1363.7,1370.0,1351.05,1364.0,102645
180,2015-09-22 00:00:00+05:30,1374.0,1404.95,1357.4,1365.2,181094
181,2015-09-23 00:00:00+05:30,1369.6,1383.0,1351.5,1357.0,118053
182,2015-09-24 00:00:00+05:30,1409.05,1422.0,1366.5,1379.0,177258
183,2015-09-28 00:00:00+05:30,1402.85,1424.0,1394.65,1418.0,147381
184,2015-09-29 00:00:00+05:30,1440.4,1455.0,1393.25,1400.0,385820
185,2015-09-30 00:00:00+05:30,1441.6,1455.0,1411.7,1430.0,312679
186,2015-10-01 00:00:00+05:30,1444.35,1475.05,1423.65,1443.15,162812
187,2015-10-05 00:00:00+05:30,1479.05,1503.85,1448.4,1450.0,285834
188,2015-10-06 00:00:00+05:30,1499.0,1513.9,1474.0,1485.05,245563
189,2015-10-07 00:00:00+05:30,1479.7,1515.9,1471.0,1490.0,193207
190,2015-10-08 00:00:00+05:30,1448.1,1490.05,1433.05,1485.0,127999
191,2015-10-09 00:00:00+05:30,1454.65,1475.05,1443.9,1455.0,117199
192,2015-10-12 00:00:00+05:30,1455.55,1470.0,1437.5,1464.0,111447
193,2015-10-13 00:00:00+05:30,1452.6,1472.9,1440.0,1455.9,117775
194,2015-10-14 00:00:00+05:30,1441.25,1458.5,1437.75,1445.0,53177
195,2015-10-15 00:00:00+05:30,1441.8,1458.0,1438.0,1450.0,61684
196,2015-10-16 00:00:00+05:30,1440.15,1456.45,1433.7,1456.45,82852
197,2015-10-19 00:00:00+05:30,1425.6,1448.55,1418.0,1445.0,167016
198,2015-10-20 00:00:00+05:30,1410.55,1433.85,1403.2,1433.85,199443
199,2015-10-21 00:00:00+05:30,1383.1,1419.0,1380.0,1405.0,227192
200,2015-10-23 00:00:00+05:30,1406.0,1421.75,1385.0,1410.4,329820
201,2015-10-26 00:00:00+05:30,1420.4,1434.8,1401.15,1401.15,206156
202,2015-10-27 00:00:00+05:30,1379.35,1420.0,1368.0,1420.0,257255
203,2015-10-28 00:00:00+05:30,1344.35,1376.05,1334.45,1372.0,345836
204,2015-10-29 00:00:00+05:30,1319.05,1336.95,1301.55,1330.5,309069
205,2015-10-30 00:00:00+05:30,1312.75,1344.0,1305.5,1320.0,166319
206,2015-11-02 00:00:00+05:30,1341.75,1349.75,1301.05,1316.5,246234
207,2015-11-03 00:00:00+05:30,1348.5,1359.55,1339.1,1345.0,195631
208,2015-11-04 00:00:00+05:30,1366.1,1370.0,1356.85,1357.0,280779
209,2015-11-05 00:00:00+05:30,1344.15,1374.0,1332.8,1374.0,203743
210,2015-11-06 00:00:00+05:30,1345.85,1359.0,1335.0,1336.0,135338
211,2015-11-09 00:00:00+05:30,1324.15,1336.0,1301.34,1336.0,239119
212,2015-11-10 00:00:00+05:30,1272.95,1334.75,1269.25,1334.75,487049
213,2015-11-11 00:00:00+05:30,1274.9,1282.9,1269.0,1282.9,23254
214,2015-11-13 00:00:00+05:30,1249.0,1269.9,1240.2,1269.9,139225
215,2015-11-16 00:00:00+05:30,1279.59,1286.84,1213.0,1245.0,285736
216,2015-11-17 00:00:00+05:30,1321.35,1330.0,1285.0,1291.0,271560
217,2015-11-18 00:00:00+05:30,1303.7,1345.25,1297.5,1325.0,181288
218,2015-11-19 00:00:00+05:30,1319.2,1321.05,1290.09,1307.0,148355
219,2015-11-20 00:00:00+05:30,1331.7,1339.85,1317.7,1327.0,136181
220,2015-11-23 00:00:00+05:30,1349.25,1357.9,1332.0,1332.0,229252
221,2015-11-24 00:00:00+05:30,1328.7,1360.0,1320.15,1355.0,158839
222,2015-11-26 00:00:00+05:30,1338.5,1347.0,1306.2,1325.4,185307
223,2015-11-27 00:00:00+05:30,1332.3,1349.0,1329.8,1335.0,88153
224,2015-11-30 00:00:00+05:30,1315.15,1334.8,1305.09,1330.0,373088
225,2015-12-01 00:00:00+05:30,1340.45,1348.95,1311.0,1311.0,201618
226,2015-12-02 00:00:00+05:30,1379.35,1387.0,1347.0,1347.0,250437
227,2015-12-03 00:00:00+05:30,1360.65,1393.6,1346.85,1388.0,228062
228,2015-12-04 00:00:00+05:30,1362.2,1375.0,1349.15,1349.95,189838
229,2015-12-07 00:00:00+05:30,1370.6,1389.65,1365.85,1370.3,135849
230,2015-12-08 00:00:00+05:30,1347.3,1371.55,1340.0,1363.0,150588
231,2015-12-09 00:00:00+05:30,1361.35,1377.7,1345.4,1350.0,205079
232,2015-12-10 00:00:00+05:30,1393.55,1403.2,1345.85,1375.0,281558
233,2015-12-11 00:00:00+05:30,1381.15,1415.0,1365.1,1400.0,338710
234,2015-12-14 00:00:00+05:30,1400.05,1409.9,1364.0,1379.0,142947
235,2015-12-15 00:00:00+05:30,1392.05,1415.0,1375.0,1412.0,163136
236,2015-12-16 00:00:00+05:30,1377.8,1405.0,1373.05,1395.0,106199
237,2015-12-17 00:00:00+05:30,1424.45,1432.0,1389.85,1390.0,232468
238,2015-12-18 00:00:00+05:30,1445.9,1453.35,1411.55,1424.5,334044
239,2015-12-21 00:00:00+05:30,1449.95,1457.45,1432.65,1445.9,157640
240,2015-12-22 00:00:00+05:30,1449.45,1462.45,1433.0,1450.0,153141
241,2015-12-23 00:00:00+05:30,1429.75,1460.1,1423.3,1460.0,195097
242,2015-12-24 00:00:00+05:30,1436.85,1445.0,1428.35,1438.75,63405
243,2015-12-28 00:00:00+05:30,1442.35,1452.0,1437.6,1448.0,75240
244,2015-12-29 00:00:00+05:30,1459.85,1471.15,1443.25,1447.0,144460
245,2015-12-30 00:00:00+05:30,1462.15,1469.95,1456.0,1469.95,144226
246,2015-12-31 00:00:00+05:30,1466.45,1470.4,1448.7,1462.65,447906
247,2016-01-01 00:00:00+05:30,1460.8,1480.0,1449.0,1458.5,107024
248,2016-01-04 00:00:00+05:30,1450.1,1470.0,1445.0,1450.4,121226
249,2016-01-05 00:00:00+05:30,1468.5,1497.7,1432.4,1451.0,667535
250,2016-01-06 00:00:00+05:30,1455.35,1480.0,1445.1,1455.0,233987
251,2016-01-07 00:00:00+05:30,1396.65,1450.0,1380.2,1431.0,184861
252,2016-01-08 00:00:00+05:30,1404.55,1418.05,1386.55,1400.05,168754
253,2016-01-11 00:00:00+05:30,1360.85,1409.1,1355.0,1405.0,189400
254,2016-01-12 00:00:00+05:30,1361.45,1373.4,1351.0,1360.35,117095
255,2016-01-13 00:00:00+05:30,1365.35,1395.85,1330.8,1364.4,165141
256,2016-01-14 00:00:00+05:30,1376.8,1394.7,1338.1,1355.4,114952
257,2016-01-15 00:00:00+05:30,1364.25,1398.5,1359.0,1378.6,121314
258,2016-01-18 00:00:00+05:30,1350.1,1382.25,1343.05,1356.35,170876
259,2016-01-19 00:00:00+05:30,1408.5,1420.0,1349.05,1365.6,150741
260,2016-01-20 00:00:00+05:30,1359.3,1435.0,1345.1,1409.0,477896
261,2016-01-21 00:00:00+05:30,1367.85,1385.45,1359.1,1379.0,189511
262,2016-01-22 00:00:00+05:30,1402.15,1411.0,1371.05,1377.0,159715
263,2016-01-25 00:00:00+05:30,1421.1,1428.9,1400.95,1407.0,113996
264,2016-01-27 00:00:00+05:30,1392.0,1446.0,1387.8,1446.0,228839
265,2016-01-28 00:00:00+05:30,1409.35,1424.65,1380.45,1399.0,186359
266,2016-01-29 00:00:00+05:30,1473.0,1485.75,1416.0,1419.9,318543
267,2016-02-01 00:00:00+05:30,1498.4,1507.2,1470.0,1482.0,216940
268,2016-02-02 00:00:00+05:30,1434.3,1525.0,1424.6,1506.9,282208
269,2016-02-03 00:00:00+05:30,1484.55,1497.85,1410.05,1419.95,290952
270,2016-02-04 00:00:00+05:30,1421.95,1510.0,1412.0,1510.0,239809
271,2016-02-05 00:00:00+05:30,1455.95,1460.95,1415.1,1434.0,127527
272,2016-02-08 00:00:00+05:30,1453.6,1471.0,1433.0,1448.0,104129
273,2016-02-09 00:00:00+05:30,1435.2,1453.8,1420.1,1435.0,94810
274,2016-02-10 00:00:00+05:30,1447.0,1456.6,1421.7,1425.0,214115
275,2016-02-11 00:00:00+05:30,1422.8,1459.9,1413.85,1430.0,92229
276,2016-02-12 00:00:00+05:30,1404.65,1433.0,1340.0,1425.1,362415
277,2016-02-15 00:00:00+05:30,1444.6,1471.2,1385.0,1425.0,295431
278,2016-02-16 00:00:00+05:30,1424.2,1455.0,1413.0,1441.5,127262
279,2016-02-17 00:00:00+05:30,1421.8,1433.6,1370.0,1420.05,178587
280,2016-02-18 00:00:00+05:30,1429.9,1452.95,1420.0,1430.0,163690
281,2016-02-19 00:00:00+05:30,1428.7,1439.45,1415.0,1425.5,116095
282,2016-02-22 00:00:00+05:30,1428.1,1449.9,1407.0,1426.0,91313
283,2016-02-23 00:00:00+05:30,1437.25,1445.95,1420.05,1425.0,108844
284,2016-02-24 00:00:00+05:30,1438.65,1460.0,1424.9,1437.25,175968
285,2016-02-25 00:00:00+05:30,1444.7,1457.6,1433.0,1433.0,151914
286,2016-02-26 00:00:00+05:30,1433.6,1455.0,1426.05,1450.0,81389
287,2016-02-29 00:00:00+05:30,1463.85,1483.5,1416.6,1439.9,251871
288,2016-03-01 00:00:00+05:30,1497.2,1499.0,1475.2,1479.0,255374
289,2016-03-02 00:00:00+05:30,1497.85,1544.9,1490.25,1510.0,370595
290,2016-03-03 00:00:00+05:30,1428.8,1500.35,1418.3,1489.0,462370
291,2016-03-04 00:00:00+05:30,1410.1,1437.0,1380.0,1435.0,345879
292,2016-03-08 00:00:00+05:30,1408.05,1412.95,1391.6,1410.0,185424
293,2016-03-09 00:00:00+05:30,1394.1,1405.2,1376.85,1405.2,431486
294,2016-03-10 00:00:00+05:30,1404.05,1425.0,1390.05,1399.9,296303
295,2016-03-11 00:00:00+05:30,1414.8,1423.9,1401.0,1404.0,198719
296,2016-03-14 00:00:00+05:30,1408.3,1426.35,1398.6,1425.0,117752
297,2016-03-15 00:00:00+05:30,1354.2,1408.9,1350.0,1408.3,190320
298,2016-03-16 00:00:00+05:30,1360.0,1368.0,1324.0,1355.5,284410
299,2016-03-17 00:00:00+05:30,1382.9,1391.4,1367.25,1374.9,206801
300,2016-03-18 00:00:00+05:30,1396.4,1400.55,1354.85,1379.3,256494
301,2016-03-21 00:00:00+05:30,1401.3,1415.0,1379.6,1400.0,399776
302,2016-03-22 00:00:00+05:30,1389.9,1421.0,1380.5,1401.9,287944
303,2016-03-23 00:00:00+05:30,1392.15,1411.3,1382.0,1382.0,188225
304,2016-03-28 00:00:00+05:30,1375.05,1406.4,1367.05,1398.4,128023
305,2016-03-29 00:00:00+05:30,1336.85,1367.85,1328.4,1360.0,229900
306,2016-03-30 00:00:00+05:30,1320.85,1349.95,1305.0,1341.2,285966
307,2016-03-31 00:00:00+05:30,1329.3,1347.0,1292.0,1315.0,490746
308,2016-04-01 00:00:00+05:30,1348.95,1353.0,1324.0,1337.0,192858
309,2016-04-04 00:00:00+05:30,1354.35,1364.85,1340.5,1356.0,145809
310,2016-04-05 00:00:00+05:30,1347.25,1368.0,1340.5,1352.7,124200
311,2016-04-06 00:00:00+05:30,1349.15,1356.4,1335.25,1342.0,71835
312,2016-04-07 00:00:00+05:30,1354.5,1372.1,1346.4,1350.0,108498
313,2016-04-08 00:00:00+05:30,1370.65,1380.0,1343.0,1350.4,413123
314,2016-04-11 00:00:00+05:30,1352.9,1382.4,1346.1,1358.0,220906
315,2016-04-12 00:00:00+05:30,1349.25,1358.5,1345.6,1350.0,153608
316,2016-04-13 00:00:00+05:30,1348.1,1363.0,1340.65,1350.1,189753
317,2016-04-18 00:00:00+05:30,1361.35,1366.0,1337.0,1350.75,274622
318,2016-04-20 00:00:00+05:30,1386.4,1391.45,1363.75,1368.5,309626
319,2016-04-21 00:00:00+05:30,1376.25,1401.45,1366.2,1401.45,311154
320,2016-04-22 00:00:00+05:30,1358.35,1390.0,1356.0,1370.0,193174
321,2016-04-25 00:00:00+05:30,1325.15,1369.0,1320.05,1356.0,235523
322,2016-04-26 00:00:00+05:30,1326.05,1329.85,1305.15,1319.0,239769
323,2016-04-27 00:00:00+05:30,1316.8,1339.0,1310.05,1329.9,231338
324,2016-04-28 00:00:00+05:30,1313.15,1325.0,1295.0,1325.0,409825
325,2016-04-29 00:00:00+05:30,1312.15,1324.25,1296.2,1314.1,181374
326,2016-05-02 00:00:00+05:30,1306.55,1315.35,1293.05,1303.0,138461
327,2016-05-03 00:00:00+05:30,1294.0,1324.0,1290.05,1314.0,271266
328,2016-05-04 00:00:00+05:30,1306.65,1310.0,1280.0,1285.0,214814
329,2016-05-05 00:00:00+05:30,1301.8,1313.55,1292.35,1312.0,115007
330,2016-05-06 00:00:00+05:30,1332.6,1336.95,1288.4,1296.65,214154
331,2016-05-09 00:00:00+05:30,1336.5,1345.0,1328.0,1342.1,240658
