,date,close,high,low,open,volume
58,2015-03-27 00:00:00+05:30,1077.0,1104.0,1040.0,1104.0,175022
59,2015-03-30 00:00:00+05:30,1081.07,1087.52,1055.0,1086.5,154249
60,2015-03-31 00:00:00+05:30,1079.27,1087.0,1075.0,1087.0,94462
61,2015-04-01 00:00:00+05:30,1088.77,1107.65,1070.67,1077.75,245908
62,2015-04-06 00:00:00+05:30,1108.34,1110.0,1080.05,1080.05,158584
63,2015-04-07 00:00:00+05:30,1129.55,1149.5,1089.87,1109.9,158628
64,2015-04-08 00:00:00+05:30,1129.37,1149.75,1126.2,1137.5,138615
65,2015-04-09 00:00:00+05:30,1138.95,1149.52,1110.9,1137.0,164822
66,2015-04-10 00:00:00+05:30,1138.95,1145.25,1130.0,1139.0,153299
67,2015-04-13 00:00:00+05:30,1155.09,1160.0,1134.77,1138.95,277352
68,2015-04-15 00:00:00+05:30,1172.27,1188.9,1158.0,1161.4,207468
69,2015-04-16 00:00:00+05:30,1164.57,1187.5,1145.12,1187.0,161860
70,2015-04-17 00:00:00+05:30,1149.47,1164.0,1147.5,1164.0,113874
71,2015-04-20 00:00:00+05:30,1085.0,1165.0,1075.0,1165.0,262487
72,2015-04-21 00:00:00+05:30,1034.75,1094.84,1017.75,1085.0,238696
73,2015-04-22 00:00:00+05:30,1033.12,1059.97,1023.25,1034.75,283304
74,2015-04-23 00:00:00+05:30,1075.82,1081.0,1036.25,1036.25,160707
75,2015-04-24 00:00:00+05:30,1069.84,1090.92,1057.82,1085.0,191441
76,2015-04-27 00:00:00+05:30,1035.75,1072.5,1003.25,1072.5,96251
77,2015-04-28 00:00:00+05:30,1047.52,1065.0,1023.27,1040.5,157869
78,2015-04-29 00:00:00+05:30,1075.8,1084.22,1042.5,1048.0,100540
79,2015-04-30 00:00:00+05:30,1098.92,1107.5,1074.5,1074.5,151288
80,2015-05-04 00:00:00+05:30,1124.2,1130.0,1101.0,1104.0,59994
81,2015-05-05 00:00:00+05:30,1172.47,1187.2,1124.95,1125.0,86370
82,2015-05-06 00:00:00+05:30,1123.65,1202.5,1117.55,1178.0,224146
83,2015-05-07 00:00:00+05:30,1118.17,1144.9,1095.32,1122.5,111302
84,2015-05-08 00:00:00+05:30,1101.7,1149.0,1098.34,1123.5,93674
85,2015-05-11 00:00:00+05:30,1141.59,1149.5,1104.57,1115.0,152610
86,2015-05-12 00:00:00+05:30,1136.2,1142.5,1124.0,1142.5,51633
87,2015-05-13 00:00:00+05:30,1141.3,1155.0,1127.05,1155.0,95546
88,2015-05-14 00:00:00+05:30,1129.15,1157.5,1118.0,1141.55,51175
89,2015-05-15 00:00:00+05:30,1131.95,1150.0,1125.52,1137.5,95910
90,2015-05-18 00:00:00+05:30,1146.92,1150.0,1130.22,1137.0,52922
91,2015-05-19 00:00:00+05:30,1162.37,1169.47,1148.0,1150.5,78799
92,2015-05-20 00:00:00+05:30,1166.02,1181.55,1160.07,1168.0,257355
93,2015-05-21 00:00:00+05:30,1143.92,1188.65,1136.0,1177.92,163160
94,2015-05-22 00:00:00+05:30,1215.42,1277.32,1187.5,1198.5,785651
95,2015-05-25 00:00:00+05:30,1253.5,1264.45,1220.0,1224.87,244821
96,2015-05-26 00:00:00+05:30,1256.82,1274.5,1245.0,1255.5,130310
97,2015-05-27 00:00:00+05:30,1289.37,1299.0,1250.0,1260.0,282218
98,2015-05-28 00:00:00+05:30,1328.62,1334.0,1294.0,1295.0,489328
99,2015-05-29 00:00:00+05:30,1272.34,1343.0,1260.0,1334.5,453938
100,2015-06-01 00:00:00+05:30,1283.95,1302.5,1252.34,1280.0,187562
101,2015-06-02 00:00:00+05:30,1254.55,1298.25,1250.55,1285.5,118697
102,2015-06-03 00:00:00+05:30,1255.8,1266.0,1212.0,1257.5,185017
103,2015-06-04 00:00:00+05:30,1290.2,1297.4,1255.0,1266.0,220648
104,2015-06-05 00:00:00+05:30,1354.72,1362.5,1292.5,1295.2,466245
105,2015-06-08 00:00:00+05:30,1321.97,1372.0,1314.5,1367.05,235541
106,2015-06-09 00:00:00+05:30,1298.8,1357.85,1288.3,1332.45,302803
107,2015-06-10 00:00:00+05:30,1298.67,1323.5,1290.25,1304.5,165273
108,2015-06-11 00:00:00+05:30,1301.32,1325.95,1292.84,1314.5,223086
109,2015-06-12 00:00:00+05:30,1302.75,1315.0,1297.4,1303.34,151819
110,2015-06-15 00:00:00+05:30,1311.57,1321.5,1291.42,1314.87,125831
111,2015-06-16 00:00:00+05:30,1305.82,1318.92,1294.3,1311.5,152788
112,2015-06-17 00:00:00+05:30,1379.2,1390.95,1306.0,1310.0,395483
113,2015-06-18 00:00:00+05:30,1342.15,1387.35,1335.0,1376.0,221116
114,2015-06-19 00:00:00+05:30,1352.72,1373.02,1340.7,1350.0,167490
115,2015-06-22 00:00:00+05:30,1391.85,1398.87,1350.37,1370.0,213028
116,2015-06-23 00:00:00+05:30,1369.35,1405.0,1365.0,1400.05,177377
117,2015-06-24 00:00:00+05:30,1346.32,1375.87,1340.0,1373.97,153334
118,2015-06-25 00:00:00+05:30,1346.8,1354.3,1335.0,1341.0,131418
119,2015-06-26 00:00:00+05:30,1371.95,1376.0,1333.57,1349.0,142470
120,2015-06-29 00:00:00+05:30,1350.17,1364.35,1325.0,1364.35,121270
121,2015-06-30 00:00:00+05:30,1381.47,1391.82,1352.5,1352.5,222105
122,2015-07-01 00:00:00+05:30,1365.77,1396.0,1360.0,1380.0,197962
123,2015-07-02 00:00:00+05:30,1373.12,1385.5,1366.0,1375.0,151472
124,2015-07-03 00:00:00+05:30,1385.35,1394.8,1374.5,1384.5,157813
125,2015-07-06 00:00:00+05:30,1392.82,1413.5,1360.5,1360.5,276898
126,2015-07-07 00:00:00+05:30,1393.75,1414.8,1384.5,1397.0,155646
127,2015-07-08 00:00:00+05:30,1395.95,1404.25,1382.5,1389.5,154621
128,2015-07-09 00:00:00+05:30,1411.95,1415.0,1396.2,1402.0,152398
129,2015-07-10 00:00:00+05:30,1419.52,1427.5,1412.77,1415.75,144585
130,2015-07-13 00:00:00+05:30,1422.8,1432.5,1414.0,1419.5,104508
131,2015-07-14 00:00:00+05:30,1415.65,1428.5,1409.75,1422.5,94928
132,2015-07-15 00:00:00+05:30,1416.45,1425.5,1411.55,1420.5,69813
133,2015-07-16 00:00:00+05:30,1421.05,1428.0,1416.0,1425.0,106415
134,2015-07-17 00:00:00+05:30,1439.22,1462.0,1418.4,1426.75,159025
135,2015-07-20 00:00:00+05:30,1440.95,1450.0,1437.0,1439.22,208641
136,2015-07-21 00:00:00+05:30,1437.57,1448.5,1423.45,1448.5,226669
137,2015-07-22 00:00:00+05:30,1428.45,1438.9,1424.97,1433.5,173813
138,2015-07-23 00:00:00+05:30,1425.02,1448.5,1420.85,1433.85,104695
139,2015-07-24 00:00:00+05:30,1447.55,1456.85,1408.55,1437.5,149943
140,2015-07-27 00:00:00+05:30,1466.0,1478.5,1437.02,1448.5,247157
141,2015-07-28 00:00:00+05:30,1488.02,1501.95,1470.6,1474.5,236248
142,2015-07-29 00:00:00+05:30,1484.12,1504.5,1476.0,1490.5,128402
143,2015-07-30 00:00:00+05:30,1532.9,1542.45,1480.62,1484.0,206152
144,2015-07-31 00:00:00+05:30,1576.82,1622.75,1540.0,1544.0,448524
145,2015-08-03 00:00:00+05:30,1568.42,1591.9,1537.5,1588.0,185176
146,2015-08-04 00:00:00+05:30,1587.82,1617.5,1566.5,1576.0,890842
147,2015-08-05 00:00:00+05:30,1578.15,1614.1,1573.65,1609.42,327322
148,2015-08-06 00:00:00+05:30,1569.87,1592.5,1548.0,1592.5,224934
149,2015-08-07 00:00:00+05:30,1601.35,1613.82,1572.75,1572.75,336878
150,2015-08-10 00:00:00+05:30,1657.02,1672.5,1603.97,1604.75,647186
151,2015-08-11 00:00:00+05:30,1683.45,1692.5,1655.0,1672.5,444165
152,2015-08-12 00:00:00+05:30,1660.42,1692.2,1650.0,1683.5,306511
153,2015-08-13 00:00:00+05:30,1699.42,1717.1,1665.05,1670.0,360069
154,2015-08-14 00:00:00+05:30,1671.87,1691.05,1635.95,1672.5,352636
155,2015-08-17 00:00:00+05:30,1648.12,1668.45,1642.62,1668.45,182745
156,2015-08-18 00:00:00+05:30,1658.25,1669.9,1648.0,1659.95,93263
157,2015-08-19 00:00:00+05:30,1646.77,1674.2,1643.15,1662.5,103156
158,2015-08-20 00:00:00+05:30,1612.2,1651.65,1607.5,1636.0,138291
159,2015-08-21 00:00:00+05:30,1599.67,1608.45,1562.5,1605.0,163612
160,2015-08-24 00:00:00+05:30,1501.12,1574.5,1471.0,1574.5,409391
161,2015-08-25 00:00:00+05:30,1488.45,1524.47,1395.0,1503.0,416519
162,2015-08-26 00:00:00+05:30,1440.35,1517.07,1430.05,1487.55,262933
163,2015-08-27 00:00:00+05:30,1471.15,1499.5,1445.25,1465.0,329962
164,2015-08-28 00:00:00+05:30,1486.9,1525.0,1475.0,1483.0,250718
165,2015-08-31 00:00:00+05:30,1464.97,1491.1,1451.25,1489.5,123717
166,2015-09-01 00:00:00+05:30,1460.45,1485.0,1440.0,1450.0,219198
167,2015-09-02 00:00:00+05:30,1491.62,1507.5,1462.92,1474.0,217145
168,2015-09-03 00:00:00+05:30,1504.02,1541.2,1498.0,1519.5,280431
169,2015-09-04 00:00:00+05:30,1494.12,1508.45,1470.37,1501.5,144539
170,2015-09-07 00:00:00+05:30,1448.7,1505.6,1444.0,1495.0,131566
171,2015-09-08 00:00:00+05:30,1421.65,1467.7,1382.5,1448.75,198245
172,2015-09-09 00:00:00+05:30,1439.97,1457.2,1422.5,1450.0,141054
173,2015-09-10 00:00:00+05:30,1432.2,1448.0,1400.0,1435.0,135301
174,2015-09-11 00:00:00+05:30,1476.92,1488.25,1435.4,1444.35,162951
175,2015-09-14 00:00:00+05:30,1495.62,1513.35,1480.0,1487.5,163708
176,2015-09-15 00:00:00+05:30,1539.6,1543.0,1500.0,1500.0,269267
177,2015-09-16 00:00:00+05:30,1505.72,1572.5,1499.12,1550.95,283633
178,2015-09-18 00:00:00+05:30,1498.95,1525.0,1494.5,1524.32,153779
179,2015-09-21 00:00:00+05:30,1497.8,1506.0,1476.0,1499.5,106150
180,2015-09-22 00:00:00+05:30,1450.25,1515.25,1440.5,1511.75,232914
181,2015-09-23 00:00:00+05:30,1442.85,1459.05,1425.0,1441.47,184405
182,2015-09-24 00:00:00+05:30,1444.45,1459.9,1432.5,1445.0,222715
183,2015-09-28 00:00:00+05:30,1460.52,1475.0,1442.8,1447.0,126852
184,2015-09-29 00:00:00+05:30,1485.4,1491.9,1425.05,1447.0,194579
185,2015-09-30 00:00:00+05:30,1541.0,1557.0,1492.5,1499.5,305566
186,2015-10-01 00:00:00+05:30,1561.4,1574.9,1550.5,1554.87,240735
187,2015-10-05 00:00:00+05:30,1606.82,1614.5,1571.87,1575.5,321031
188,2015-10-06 00:00:00+05:30,1627.2,1634.97,1606.82,1615.95,189776
189,2015-10-07 00:00:00+05:30,1618.02,1650.0,1608.3,1630.1,169881
190,2015-10-08 00:00:00+05:30,1633.37,1641.87,1605.62,1619.7,107766
191,2015-10-09 00:00:00+05:30,1612.05,1648.85,1605.7,1640.0,76508
192,2015-10-12 00:00:00+05:30,1585.22,1629.0,1578.32,1625.0,109363
193,2015-10-13 00:00:00+05:30,1557.52,1597.42,1541.75,1597.42,210362
194,2015-10-14 00:00:00+05:30,1590.7,1599.67,1549.32,1555.0,139827
195,2015-10-15 00:00:00+05:30,1589.32,1599.62,1575.62,1599.62,100898
196,2015-10-16 00:00:00+05:30,1614.37,1624.0,1586.65,1597.52,183919
197,2015-10-19 00:00:00+05:30,1652.0,1655.3,1620.05,1624.97,355967
198,2015-10-20 00:00:00+05:30,1650.02,1663.22,1637.97,1662.47,211592
199,2015-10-21 00:00:00+05:30,1643.32,1656.2,1638.0,1652.5,177709
200,2015-10-23 00:00:00+05:30,1623.22,1650.0,1619.15,1650.0,99978
201,2015-10-26 00:00:00+05:30,1601.7,1625.0,1592.87,1620.0,148981
202,2015-10-27 00:00:00+05:30,1592.1,1619.2,1587.8,1604.97,154223
203,2015-10-28 00:00:00+05:30,1596.52,1612.0,1572.5,1572.5,152205
204,2015-10-29 00:00:00+05:30,1595.07,1610.0,1586.2,1590.1,185408
205,2015-10-30 00:00:00+05:30,1615.95,1627.7,1586.62,1594.6,155243
206,2015-11-02 00:00:00+05:30,1593.27,1619.5,1580.17,1611.85,144168
207,2015-11-03 00:00:00+05:30,1588.67,1611.0,1581.0,1607.0,98752
208,2015-11-04 00:00:00+05:30,1590.62,1598.15,1576.9,1590.0,109525
209,2015-11-05 00:00:00+05:30,1589.4,1610.0,1577.85,1592.35,115732
210,2015-11-06 00:00:00+05:30,1565.0,1611.77,1542.75,1595.0,124278
211,2015-11-09 00:00:00+05:30,1522.27,1572.5,1517.5,1537.5,300656
212,2015-11-10 00:00:00+05:30,1517.67,1548.0,1508.05,1515.0,150885
213,2015-11-11 00:00:00+05:30,1523.75,1534.65,1518.5,1525.5,26203
214,2015-11-13 00:00:00+05:30,1455.7,1519.5,1450.7,1519.5,274379
215,2015-11-16 00:00:00+05:30,1423.05,1450.0,1414.5,1445.0,342923
216,2015-11-17 00:00:00+05:30,1439.05,1451.42,1426.5,1426.5,181064
217,2015-11-18 00:00:00+05:30,1429.2,1453.4,1422.47,1440.0,157921
218,2015-11-19 00:00:00+05:30,1472.25,1477.0,1432.5,1439.0,158561
219,2015-11-20 00:00:00+05:30,1483.57,1504.5,1473.02,1483.95,141129
220,2015-11-23 00:00:00+05:30,1490.17,1498.37,1486.0,1487.5,80997
221,2015-11-24 00:00:00+05:30,1470.55,1492.5,1456.87,1487.5,155903
222,2015-11-26 00:00:00+05:30,1450.42,1495.95,1441.27,1470.0,247802
223,2015-11-27 00:00:00+05:30,1463.87,1469.0,1448.25,1457.5,101281
224,2015-11-30 00:00:00+05:30,1461.52,1472.5,1447.5,1462.0,116434
225,2015-12-01 00:00:00+05:30,1485.72,1492.5,1451.52,1463.05,162396
226,2015-12-02 00:00:00+05:30,1480.07,1492.0,1471.02,1492.0,53714
227,2015-12-03 00:00:00+05:30,1465.92,1489.72,1463.25,1477.5,71608
228,2015-12-04 00:00:00+05:30,1467.97,1478.95,1457.0,1465.0,74566
229,2015-12-07 00:00:00+05:30,1440.9,1467.97,1436.42,1467.97,109332
230,2015-12-08 00:00:00+05:30,1439.15,1454.65,1427.55,1435.0,120918
231,2015-12-09 00:00:00+05:30,1398.72,1435.7,1393.0,1435.05,122825
232,2015-12-10 00:00:00+05:30,1433.22,1444.85,1360.52,1400.0,289315
233,2015-12-11 00:00:00+05:30,1390.4,1440.45,1381.75,1433.22,222672
234,2015-12-14 00:00:00+05:30,1414.0,1423.5,1372.4,1381.5,150517
235,2015-12-15 00:00:00+05:30,1440.02,1443.0,1411.57,1415.0,114125
236,2015-12-16 00:00:00+05:30,1407.0,1447.5,1404.02,1442.35,145469
237,2015-12-17 00:00:00+05:30,1455.37,1459.5,1405.5,1420.0,166691
238,2015-12-18 00:00:00+05:30,1445.15,1474.25,1438.97,1450.5,159472
239,2015-12-21 00:00:00+05:30,1471.5,1475.0,1441.0,1443.5,105850
240,2015-12-22 00:00:00+05:30,1458.45,1481.5,1455.85,1475.0,98354
241,2015-12-23 00:00:00+05:30,1448.12,1473.25,1444.27,1462.57,96854
242,2015-12-24 00:00:00+05:30,1455.35,1464.0,1440.45,1463.5,81972
243,2015-12-28 00:00:00+05:30,1452.17,1462.5,1449.75,1456.0,87245
244,2015-12-29 00:00:00+05:30,1488.9,1492.75,1455.0,1455.05,156761
245,2015-12-30 00:00:00+05:30,1488.05,1498.0,1480.77,1495.0,84820
246,2015-12-31 00:00:00+05:30,1483.15,1506.5,1474.02,1492.5,480318
247,2016-01-01 00:00:00+05:30,1493.2,1501.67,1481.2,1481.2,64743
248,2016-01-04 00:00:00+05:30,1486.3,1502.22,1476.0,1490.0,126807
249,2016-01-05 00:00:00+05:30,1483.35,1496.27,1475.15,1488.55,114250
250,2016-01-06 00:00:00+05:30,1500.85,1503.0,1476.5,1476.5,133638
251,2016-01-07 00:00:00+05:30,1473.27,1497.42,1455.52,1495.0,149400
252,2016-01-08 00:00:00+05:30,1451.15,1484.0,1440.95,1473.5,166706
253,2016-01-11 00:00:00+05:30,1459.65,1464.5,1420.57,1445.05,132406
254,2016-01-12 00:00:00+05:30,1470.1,1493.7,1450.5,1460.0,178684
255,2016-01-13 00:00:00+05:30,1452.6,1480.72,1433.27,1470.1,254606
256,2016-01-14 00:00:00+05:30,1448.8,1457.5,1420.55,1444.97,139762
257,2016-01-15 00:00:00+05:30,1429.57,1467.0,1425.25,1454.95,133306
258,2016-01-18 00:00:00+05:30,1382.65,1435.0,1372.8,1425.0,211205
259,2016-01-19 00:00:00+05:30,1366.5,1380.07,1361.52,1375.0,148252
260,2016-01-20 00:00:00+05:30,1339.85,1360.0,1302.5,1359.92,273774
261,2016-01-21 00:00:00+05:30,1309.85,1364.52,1302.67,1358.5,254792
262,2016-01-22 00:00:00+05:30,1307.95,1330.0,1301.2,1325.0,272098
263,2016-01-25 00:00:00+05:30,1301.3,1324.5,1294.37,1316.35,248600
264,2016-01-27 00:00:00+05:30,1324.82,1327.5,1300.45,1306.0,456258
265,2016-01-28 00:00:00+05:30,1335.12,1348.97,1321.77,1335.0,350357
266,2016-01-29 00:00:00+05:30,1344.72,1348.5,1338.5,1342.5,194510
267,2016-02-01 00:00:00+05:30,1400.25,1407.5,1349.62,1355.0,348328
268,2016-02-02 00:00:00+05:30,1396.42,1437.75,1385.55,1401.65,321152
269,2016-02-03 00:00:00+05:30,1414.02,1427.4,1363.27,1390.0,250205
270,2016-02-04 00:00:00+05:30,1428.15,1439.85,1407.5,1424.0,381254
271,2016-02-05 00:00:00+05:30,1431.25,1435.97,1407.5,1428.07,259404
272,2016-02-08 00:00:00+05:30,1427.37,1476.67,1421.92,1432.75,194431
273,2016-02-09 00:00:00+05:30,1391.55,1445.0,1380.0,1421.0,249385
274,2016-02-10 00:00:00+05:30,1361.0,1435.0,1343.85,1420.0,343711
275,2016-02-11 00:00:00+05:30,1317.0,1364.87,1305.55,1350.0,291676
276,2016-02-12 00:00:00+05:30,1282.1,1328.95,1252.52,1325.0,356924
277,2016-02-15 00:00:00+05:30,1332.95,1355.0,1286.0,1302.5,355255
278,2016-02-16 00:00:00+05:30,1312.95,1345.0,1305.25,1327.55,157689
279,2016-02-17 00:00:00+05:30,1326.1,1331.5,1272.6,1322.5,127303
280,2016-02-18 00:00:00+05:30,1376.75,1383.82,1334.2,1334.2,195078
281,2016-02-19 00:00:00+05:30,1362.25,1381.5,1352.77,1381.5,127134
282,2016-02-22 00:00:00+05:30,1399.67,1400.5,1354.5,1354.5,352002
283,2016-02-23 00:00:00+05:30,1401.12,1409.0,1387.5,1397.55,165587
284,2016-02-24 00:00:00+05:30,1376.7,1403.95,1368.3,1401.5,209736
285,2016-02-25 00:00:00+05:30,1342.97,1386.85,1336.12,1377.5,221100
286,2016-02-26 00:00:00+05:30,1356.22,1365.25,1337.05,1346.5,215553
287,2016-02-29 00:00:00+05:30,1378.12,1414.0,1320.0,1361.0,182463
288,2016-03-01 00:00:00+05:30,1420.85,1422.5,1378.0,1378.0,164771
289,2016-03-02 00:00:00+05:30,1431.42,1457.25,1422.15,1425.5,160110
290,2016-03-03 00:00:00+05:30,1420.92,1446.4,1416.0,1439.0,129406
291,2016-03-04 00:00:00+05:30,1427.6,1438.47,1421.0,1432.0,86331
292,2016-03-08 00:00:00+05:30,1409.52,1442.42,1375.0,1425.0,191076
293,2016-03-09 00:00:00+05:30,1418.9,1428.0,1392.5,1404.97,153683
294,2016-03-10 00:00:00+05:30,1417.32,1429.0,1400.0,1415.0,147057
295,2016-03-11 00:00:00+05:30,1408.05,1423.22,1404.5,1420.35,71593
296,2016-03-14 00:00:00+05:30,1411.52,1430.0,1407.5,1416.0,112359
297,2016-03-15 00:00:00+05:30,1379.37,1410.92,1375.47,1400.12,76969
298,2016-03-16 00:00:00+05:30,1360.15,1378.0,1337.07,1370.05,239753
299,2016-03-17 00:00:00+05:30,1348.8,1370.05,1344.0,1370.0,134153
300,2016-03-18 00:00:00+05:30,1342.9,1357.5,1335.12,1349.5,120847
301,2016-03-21 00:00:00+05:30,1367.47,1374.5,1345.5,1345.5,99413
302,2016-03-22 00:00:00+05:30,1375.75,1389.95,1362.5,1368.0,120806
303,2016-03-23 00:00:00+05:30,1362.65,1381.05,1352.65,1377.57,108483
304,2016-03-28 00:00:00+05:30,1312.8,1380.0,1300.62,1372.77,282168
305,2016-03-29 00:00:00+05:30,1291.57,1312.5,1259.52,1307.5,195997
306,2016-03-30 00:00:00+05:30,1319.25,1324.5,1295.07,1309.75,261677
307,2016-03-31 00:00:00+05:30,1343.25,1352.45,1307.75,1312.7,346463
308,2016-04-01 00:00:00+05:30,1339.52,1358.95,1330.75,1330.75,176535
309,2016-04-04 00:00:00+05:30,1329.6,1351.77,1325.0,1350.0,184402
310,2016-04-05 00:00:00+05:30,1320.67,1328.12,1303.57,1325.0,214101
311,2016-04-06 00:00:00+05:30,1353.6,1361.97,1320.67,1320.67,483650
312,2016-04-07 00:00:00+05:30,1350.57,1360.52,1339.55,1355.05,102107
313,2016-04-08 00:00:00+05:30,1343.4,1357.75,1340.55,1345.5,138356
314,2016-04-11 00:00:00+05:30,1328.47,1353.82,1322.5,1348.4,215022
315,2016-04-12 00:00:00+05:30,1352.87,1369.2,1325.1,1342.5,352945
316,2016-04-13 00:00:00+05:30,1380.55,1392.5,1354.3,1354.3,260415
317,2016-04-18 00:00:00+05:30,1425.32,1428.0,1385.25,1385.25,308621
318,2016-04-20 00:00:00+05:30,1422.65,1443.92,1413.75,1422.5,313444
319,2016-04-21 00:00:00+05:30,1393.92,1435.0,1390.0,1423.85,177687
320,2016-04-22 00:00:00+05:30,1411.3,1415.0,1394.37,1396.5,144872
321,2016-04-25 00:00:00+05:30,1408.55,1418.5,1400.0,1406.5,171257
322,2016-04-26 00:00:00+05:30,1418.65,1424.0,1398.1,1410.02,135789
323,2016-04-27 00:00:00+05:30,1430.7,1437.97,1415.3,1415.3,167434
324,2016-04-28 00:00:00+05:30,1412.77,1459.0,1406.0,1437.5,404375
325,2016-04-29 00:00:00+05:30,1431.3,1448.0,1413.0,1413.5,141294
326,2016-05-02 00:00:00+05:30,1429.2,1435.97,1417.5,1428.0,74322
327,2016-05-03 00:00:00+05:30,1423.55,1449.95,1417.5,1430.7,219946
328,2016-05-04 00:00:00+05:30,1408.87,1428.95,1401.97,1423.5,114460
329,2016-05-05 00:00:00+05:30,1410.72,1426.0,1405.05,1408.5,56570
330,2016-05-06 00:00:00+05:30,1408.65,1423.5,1406.0,1414.0,63781
331,2016-05-09 00:00:00+05:30,1406.87,1419.5,1400.0,1419.5,280226
332,2016-05-10 00:00:00+05:30,1410.45,1431.5,1407.55,1407.55,115699
333,2016-05-11 00:00:00+05:30,1423.72,1429.45,1395.47,1405.0,98098
334,2016-05-12 00:00:00+05:30,1468.22,1475.0,1420.0,1433.5,259637
