,date,close,high,low,open,volume
0,2015-01-01 00:00:00+05:30,1403.55,1411.0,1397.95,1400.15,101070
1,2015-01-02 00:00:00+05:30,1425.9,1431.0,1405.55,1406.4,153349
2,2015-01-05 00:00:00+05:30,1433.65,1439.75,1423.75,1425.0,207979
3,2015-01-06 00:00:00+05:30,1383.55,1428.95,1370.55,1425.0,368755
4,2015-01-07 00:00:00+05:30,1367.45,1384.95,1336.2,1382.0,301895
5,2015-01-08 00:00:00+05:30,1391.4,1396.65,1373.25,1378.0,94344
6,2015-01-09 00:00:00+05:30,1398.5,1410.95,1378.0,1397.8,275773
7,2015-01-12 00:00:00+05:30,1404.6,1409.25,1390.1,1400.0,158639
8,2015-01-13 00:00:00+05:30,1441.7,1457.9,1405.25,1411.4,442218
9,2015-01-14 00:00:00+05:30,1478.35,1484.95,1445.0,1448.0,518419
10,2015-01-15 00:00:00+05:30,1514.4,1525.0,1472.0,1496.5,943897
11,2015-01-16 00:00:00+05:30,1518.35,1528.9,1499.5,1514.5,348888
12,2015-01-19 00:00:00+05:30,1532.9,1537.0,1510.6,1521.9,342683
13,2015-01-20 00:00:00+05:30,1544.3,1550.0,1531.35,1534.55,410423
14,2015-01-21 00:00:00+05:30,1544.45,1550.0,1531.85,1548.0,298780
15,2015-01-22 00:00:00+05:30,1558.8,1563.2,1530.0,1544.0,401516
16,2015-01-23 00:00:00+05:30,1542.05,1569.0,1532.05,1569.0,426991
17,2015-01-27 00:00:00+05:30,1528.7,1545.05,1503.65,1540.15,594877
18,2015-01-28 00:00:00+05:30,1543.8,1555.0,1515.55,1527.45,375711
19,2015-01-29 00:00:00+05:30,1582.95,1590.0,1535.3,1544.9,631041
20,2015-01-30 00:00:00+05:30,1560.45,1595.0,1538.1,1595.0,388874
21,2015-02-02 00:00:00+05:30,1524.95,1556.7,1513.15,1554.9,246373
22,2015-02-03 00:00:00+05:30,1508.6,1570.5,1499.4,1529.7,1341347
23,2015-02-04 00:00:00+05:30,1495.85,1523.6,1490.0,1511.95,330143
24,2015-02-05 00:00:00+05:30,1504.55,1530.0,1487.0,1494.0,557460
25,2015-02-06 00:00:00+05:30,1507.2,1525.0,1481.45,1503.0,275011
26,2015-02-09 00:00:00+05:30,1508.85,1515.5,1489.55,1501.45,263261
27,2015-02-10 00:00:00+05:30,1562.65,1567.8,1492.8,1502.9,582025
28,2015-02-11 00:00:00+05:30,1552.6,1574.8,1546.3,1567.0,489855
29,2015-02-12 00:00:00+05:30,1595.2,1614.3,1560.65,1567.45,875361
30,2015-02-13 00:00:00+05:30,1625.05,1637.55,1605.0,1608.0,542357
31,2015-02-16 00:00:00+05:30,1614.45,1645.0,1605.1,1632.4,327835
32,2015-02-18 00:00:00+05:30,1653.3,1658.7,1611.1,1614.7,471411
33,2015-02-19 00:00:00+05:30,1615.15,1665.0,1602.7,1662.4,337618
34,2015-02-20 00:00:00+05:30,1620.4,1625.15,1600.0,1623.4,288973
35,2015-02-23 00:00:00+05:30,1615.95,1634.95,1609.0,1628.0,304425
36,2015-02-24 00:00:00+05:30,1618.0,1634.5,1602.7,1617.8,226907
37,2015-02-25 00:00:00+05:30,1655.75,1672.0,1614.1,1626.2,391773
38,2015-02-26 00:00:00+05:30,1639.9,1664.0,1620.0,1658.1,466687
39,2015-02-27 00:00:00+05:30,1673.45,1705.0,1641.0,1648.0,2276570
40,2015-03-02 00:00:00+05:30,1762.8,1774.3,1678.2,1680.0,937384
41,2015-03-03 00:00:00+05:30,1758.3,1773.9,1747.55,1764.0,466325
42,2015-03-04 00:00:00+05:30,1725.15,1774.65,1715.0,1765.0,423168
43,2015-03-05 00:00:00+05:30,1698.65,1729.0,1675.0,1725.6,606834
44,2015-03-09 00:00:00+05:30,1660.1,1689.8,1647.3,1686.0,202470
45,2015-03-10 00:00:00+05:30,1650.15,1677.0,1633.0,1661.0,274799
46,2015-03-11 00:00:00+05:30,1639.7,1669.0,1630.2,1650.0,261045
47,2015-03-12 00:00:00+05:30,1648.0,1659.9,1621.25,1626.8,291832
48,2015-03-13 00:00:00+05:30,1616.0,1664.05,1615.0,1658.9,405258
49,2015-03-16 00:00:00+05:30,1587.55,1621.0,1581.05,1621.0,209638
50,2015-03-17 00:00:00+05:30,1613.0,1619.0,1574.95,1591.05,303940
